sample_id,split,site_id,filename,status,width,height,channels,dtype,image_format,min_intensity,max_intensity,mean_intensity,std_intensity,zero_pixel_pct,saturation_pct,is_empty_mask,foreground_pixel_count,foreground_pct,flags
train_DM_Wilson_13.png,train,DM_Wilson,DM_Wilson_13.png,VALID,1728,2782,1,uint8,PNG,0,255,35.86,43.92,8.021,0.172,False,230496,4.7947,
train_DM_Wilson_14.png,train,DM_Wilson,DM_Wilson_14.png,VALID,1728,2867,1,uint8,PNG,0,255,33.19,41.12,7.008,0.196,False,200360,4.0443,
train_DM_Wilson_15.png,train,DM_Wilson,DM_Wilson_15.png,VALID,1728,2812,1,uint8,PNG,0,255,31.25,39.12,5.709,0.167,False,243059,5.0021,
train_DM_Wilson_16.png,train,DM_Wilson,DM_Wilson_16.png,VALID,1728,18074,1,uint8,PNG,0,255,69.39,60.89,11.106,0.773,True,0,0.0,
train_DM_Wilson_17.png,train,DM_Wilson,DM_Wilson_17.png,VALID,1728,18179,1,uint8,PNG,0,255,67.67,60.29,11.819,0.864,True,0,0.0,
train_DM_Wilson_18.png,train,DM_Wilson,DM_Wilson_18.png,SUSPICIOUS,1728,61,1,uint8,PNG,0,255,73.13,59.22,13.798,0.578,True,0,0.0,EXTREMELY_SHORT_HEIGHT_61PX (threshold: 64px)
train_DM_Wilson_19.png,train,DM_Wilson,DM_Wilson_19.png,VALID,1728,18179,1,uint8,PNG,0,255,67.12,59.46,11.718,0.717,True,0,0.0,
train_DM_Wilson_20.png,train,DM_Wilson,DM_Wilson_20.png,VALID,1728,18107,1,uint8,PNG,0,255,65.73,59.14,11.828,0.695,True,0,0.0,
train_DM_Wilson_21.png,train,DM_Wilson,DM_Wilson_21.png,VALID,1728,18155,1,uint8,PNG,0,255,64.41,60.45,12.303,0.839,False,393,0.0013,
train_DM_Wilson_22.png,train,DM_Wilson,DM_Wilson_22.png,VALID,1728,18082,1,uint8,PNG,0,255,68.04,59.15,12.01,0.628,True,0,0.0,
train_DR_Hanna_01.png,train,DR_Hanna,DR_Hanna_01.png,VALID,1728,2193,1,uint8,PNG,0,255,88.81,75.77,1.333,2.371,True,0,0.0,
train_DR_Hanna_02.png,train,DR_Hanna,DR_Hanna_02.png,VALID,1728,2223,1,uint8,PNG,0,255,85.14,73.2,1.163,1.963,False,9539,0.2483,
train_DR_Hanna_03.png,train,DR_Hanna,DR_Hanna_03.png,VALID,1728,2245,1,uint8,PNG,0,255,87.55,78.3,0.954,2.859,False,62259,1.6049,
train_DR_Hanna_04.png,train,DR_Hanna,DR_Hanna_04.png,VALID,1728,2202,1,uint8,PNG,0,255,79.76,74.35,1.086,2.264,False,40725,1.0703,
train_DR_Hanna_05.png,train,DR_Hanna,DR_Hanna_05.png,VALID,1728,2244,1,uint8,PNG,0,255,80.62,73.12,1.003,1.957,False,45992,1.1861,
train_EB_Allen_01.png,train,EB_Allen,EB_Allen_01.png,VALID,1728,1904,1,uint8,PNG,0,255,47.01,42.65,17.678,0.235,True,0,0.0,
train_EB_Allen_02.png,train,EB_Allen,EB_Allen_02.png,VALID,1728,1927,1,uint8,PNG,0,255,46.31,42.01,18.3,0.233,True,0,0.0,
train_EB_Allen_03.png,train,EB_Allen,EB_Allen_03.png,VALID,1728,1930,1,uint8,PNG,0,255,48.06,44.1,18.231,0.268,True,0,0.0,
train_EB_Allen_04.png,train,EB_Allen,EB_Allen_04.png,VALID,1728,1899,1,uint8,PNG,0,255,47.34,43.79,18.228,0.256,True,0,0.0,
train_EB_Allen_05.png,train,EB_Allen,EB_Allen_05.png,VALID,1728,1927,1,uint8,PNG,0,255,52.1,49.86,17.88,0.436,True,0,0.0,
train_EB_Allen_06.png,train,EB_Allen,EB_Allen_06.png,VALID,1728,1929,1,uint8,PNG,0,255,44.76,48.26,19.043,0.484,False,179737,5.3921,
train_EB_Allen_07.png,train,EB_Allen,EB_Allen_07.png,VALID,1728,1927,1,uint8,PNG,0,255,57.88,60.14,14.946,1.098,False,181328,5.4455,
train_EB_Allen_08.png,train,EB_Allen,EB_Allen_08.png,VALID,1728,1902,1,uint8,PNG,0,255,47.23,41.31,18.747,0.236,False,9339,0.2841,
train_EB_Allen_09.png,train,EB_Allen,EB_Allen_09.png,VALID,1728,1926,1,uint8,PNG,0,255,43.17,38.29,18.669,0.203,True,0,0.0,
train_EB_Allen_10.png,train,EB_Allen,EB_Allen_10.png,VALID,1728,1903,1,uint8,PNG,0,255,42.17,38.33,18.568,0.213,True,0,0.0,
train_EB_Allen_11.png,train,EB_Allen,EB_Allen_11.png,VALID,1728,1859,1,uint8,PNG,0,255,26.97,35.79,4.233,0.122,True,0,0.0,
train_EB_Allen_12.png,train,EB_Allen,EB_Allen_12.png,VALID,1728,1927,1,uint8,PNG,0,255,26.68,35.17,4.232,0.114,True,0,0.0,
train_EB_Allen_13.png,train,EB_Allen,EB_Allen_13.png,VALID,1728,1951,1,uint8,PNG,0,255,27.1,35.72,4.22,0.117,True,0,0.0,
train_EB_Allen_14.png,train,EB_Allen,EB_Allen_14.png,VALID,1728,1926,1,uint8,PNG,0,255,27.16,35.99,4.219,0.116,True,0,0.0,
train_EB_Allen_15.png,train,EB_Allen,EB_Allen_15.png,VALID,1728,1925,1,uint8,PNG,0,255,27.53,36.34,4.15,0.124,True,0,0.0,
train_EB_Allen_16.png,train,EB_Allen,EB_Allen_16.png,VALID,1728,1905,1,uint8,PNG,0,255,24.58,36.48,3.79,0.168,False,159923,4.8582,
train_EB_Allen_17.png,train,EB_Allen,EB_Allen_17.png,VALID,1728,1926,1,uint8,PNG,0,255,27.05,39.32,4.185,0.257,False,157446,4.7308,
train_EB_Allen_18.png,train,EB_Allen,EB_Allen_18.png,VALID,1728,1926,1,uint8,PNG,0,255,29.48,36.76,4.039,0.115,False,160832,4.8325,
train_EB_Allen_19.png,train,EB_Allen,EB_Allen_19.png,VALID,1728,1952,1,uint8,PNG,0,255,28.09,36.21,4.779,0.118,True,0,0.0,
train_EB_Allen_20.png,train,EB_Allen,EB_Allen_20.png,VALID,1728,1925,1,uint8,PNG,0,255,27.95,36.14,4.782,0.117,True,0,0.0,
train_EB_Allen_21.png,train,EB_Allen,EB_Allen_21.png,VALID,1728,1881,1,uint8,PNG,0,255,47.23,47.13,15.805,0.287,False,173173,5.3278,
train_EB_Allen_22.png,train,EB_Allen,EB_Allen_22.png,VALID,1728,1984,1,uint8,PNG,0,255,40.21,44.62,18.017,0.305,False,176244,5.1408,
train_EB_Allen_23.png,train,EB_Allen,EB_Allen_23.png,VALID,1728,1884,1,uint8,PNG,0,255,45.17,45.82,15.153,0.31,False,99423,3.054,
train_EB_Allen_24.png,train,EB_Allen,EB_Allen_24.png,VALID,1728,1927,1,uint8,PNG,0,255,50.51,55.62,15.689,0.88,False,173417,5.2079,
train_Egyptian_01.png,train,Egyptian,Egyptian_01.png,VALID,1728,2142,1,uint8,PNG,0,255,83.62,77.85,8.646,1.921,True,0,0.0,
train_Egyptian_02.png,train,Egyptian,Egyptian_02.png,VALID,1728,2186,1,uint8,PNG,0,255,78.45,74.96,7.584,1.689,True,0,0.0,
train_Egyptian_03.png,train,Egyptian,Egyptian_03.png,VALID,1728,2179,1,uint8,PNG,0,255,71.99,66.54,6.838,0.836,True,0,0.0,
train_Egyptian_04.png,train,Egyptian,Egyptian_04.png,VALID,1728,2183,1,uint8,PNG,0,255,74.05,70.25,6.587,1.254,False,42835,1.1355,
train_Egyptian_05.png,train,Egyptian,Egyptian_05.png,VALID,1728,2169,1,uint8,PNG,0,255,78.2,74.28,7.251,1.511,False,16312,0.4352,
train_Egyptian_06.png,train,Egyptian,Egyptian_06.png,VALID,1728,2173,1,uint8,PNG,0,255,65.98,63.02,16.239,0.681,False,43762,1.1655,
train_Egyptian_07.png,train,Egyptian,Egyptian_07.png,VALID,1728,2163,1,uint8,PNG,0,255,70.34,66.68,18.976,1.091,True,0,0.0,
train_Egyptian_08.png,train,Egyptian,Egyptian_08.png,VALID,1728,1225,1,uint8,PNG,0,255,80.14,78.01,2.112,1.831,False,24725,1.168,
train_Egyptian_09.png,train,Egyptian,Egyptian_09.png,VALID,1728,1270,1,uint8,PNG,0,255,66.91,71.28,2.437,1.391,False,27867,1.2698,
train_Egyptian_10.png,train,Egyptian,Egyptian_10.png,VALID,1728,1260,1,uint8,PNG,0,255,81.72,80.48,2.442,2.799,False,23106,1.0612,
train_Egyptian_11.png,train,Egyptian,Egyptian_11.png,VALID,1728,1261,1,uint8,PNG,0,255,74.09,76.01,2.542,2.245,False,31014,1.4233,
train_Egyptian_12.png,train,Egyptian,Egyptian_12.png,VALID,1728,1262,1,uint8,PNG,0,255,80.4,79.24,2.667,2.573,False,16092,0.7379,
train_Egyptian_13.png,train,Egyptian,Egyptian_13.png,VALID,1728,1256,1,uint8,PNG,0,255,77.33,77.14,2.61,1.742,False,16760,0.7722,
train_Egyptian_14.png,train,Egyptian,Egyptian_14.png,VALID,1728,1266,1,uint8,PNG,0,255,73.23,74.25,2.525,1.493,False,24589,1.124,
train_Egyptian_15.png,train,Egyptian,Egyptian_15.png,VALID,1728,1249,1,uint8,PNG,0,255,79.31,77.52,2.557,1.808,False,20163,0.9342,
train_Grecian_01.png,train,Grecian,Grecian_01.png,VALID,1728,1022,1,uint8,PNG,0,255,74.5,59.27,17.658,0.701,False,26238,1.4857,
train_Grecian_02.png,train,Grecian,Grecian_02.png,VALID,1728,1052,1,uint8,PNG,0,255,71.4,56.42,19.719,0.533,False,47024,2.5868,
train_Grecian_03.png,train,Grecian,Grecian_03.png,VALID,1728,1048,1,uint8,PNG,0,255,72.82,57.46,20.341,0.574,False,27355,1.5105,
train_Grecian_04.png,train,Grecian,Grecian_04.png,VALID,1728,1058,1,uint8,PNG,0,255,71.48,57.95,20.435,0.628,False,50460,2.7601,
train_Grecian_05.png,train,Grecian,Grecian_05.png,SUSPICIOUS,1728,13,1,uint8,PNG,0,255,67.26,50.21,21.212,0.147,True,0,0.0,EXTREMELY_SHORT_HEIGHT_13PX (threshold: 64px)
train_Heart_Failure_01.png,train,Heart_Failure,Heart_Failure_01.png,VALID,1728,836,1,uint8,PNG,0,255,34.29,44.11,3.207,0.499,True,0,0.0,
train_Heart_Failure_02.png,train,Heart_Failure,Heart_Failure_02.png,VALID,1728,861,1,uint8,PNG,0,255,49.1,58.28,2.578,1.285,False,1955,0.1314,
train_Heart_Failure_03.png,train,Heart_Failure,Heart_Failure_03.png,VALID,1728,873,1,uint8,PNG,0,255,52.36,61.63,2.381,1.569,False,14437,0.957,
train_Heart_Failure_04.png,train,Heart_Failure,Heart_Failure_04.png,VALID,1728,860,1,uint8,PNG,0,255,47.09,57.34,2.526,1.2,True,0,0.0,
train_Heart_Failure_05.png,train,Heart_Failure,Heart_Failure_05.png,VALID,1728,874,1,uint8,PNG,0,255,47.02,55.74,2.21,1.146,True,0,0.0,
train_Heart_Failure_06.png,train,Heart_Failure,Heart_Failure_06.png,VALID,1728,1863,1,uint8,PNG,0,255,28.93,33.88,6.74,0.243,True,0,0.0,
train_Heart_Failure_07.png,train,Heart_Failure,Heart_Failure_07.png,VALID,1728,1896,1,uint8,PNG,0,255,33.76,36.66,6.397,0.301,False,10659,0.3253,
train_Heart_Failure_08.png,train,Heart_Failure,Heart_Failure_08.png,VALID,1728,1895,1,uint8,PNG,0,255,30.23,35.75,6.964,0.282,False,27843,0.8503,
train_Heart_Failure_09.png,train,Heart_Failure,Heart_Failure_09.png,VALID,1728,1944,1,uint8,PNG,0,255,30.39,37.74,7.089,0.339,False,20713,0.6166,
train_Heart_Failure_10.png,train,Heart_Failure,Heart_Failure_10.png,VALID,1728,1903,1,uint8,PNG,0,255,29.15,37.13,7.42,0.333,False,23664,0.7196,
train_Heart_Failure_11.png,train,Heart_Failure,Heart_Failure_11.png,VALID,1728,1906,1,uint8,PNG,0,255,27.27,35.57,7.533,0.301,True,0,0.0,
train_Heart_Failure_12.png,train,Heart_Failure,Heart_Failure_12.png,VALID,1728,1867,1,uint8,PNG,0,255,32.08,38.82,7.36,0.358,True,0,0.0,
train_Isaac_M_Scott_01.png,train,Isaac_M_Scott,Isaac_M_Scott_01.png,VALID,1728,2201,1,uint8,PNG,0,255,101.99,82.42,3.331,2.85,False,97337,2.5593,
train_Isaac_M_Scott_02.png,train,Isaac_M_Scott,Isaac_M_Scott_02.png,VALID,1728,2208,1,uint8,PNG,0,255,99.93,82.39,3.067,2.757,False,38178,1.0006,
train_Isaac_M_Scott_03.png,train,Isaac_M_Scott,Isaac_M_Scott_03.png,VALID,1728,2222,1,uint8,PNG,0,255,99.38,81.67,3.134,2.547,False,37778,0.9839,
train_Isaac_M_Scott_04.png,train,Isaac_M_Scott,Isaac_M_Scott_04.png,VALID,1728,2215,1,uint8,PNG,0,255,97.99,79.69,3.154,2.258,True,0,0.0,
train_Isaac_M_Scott_05.png,train,Isaac_M_Scott,Isaac_M_Scott_05.png,VALID,1728,1445,1,uint8,PNG,0,255,90.14,82.4,1.772,2.825,False,51476,2.0615,
train_Isaac_M_Scott_06.png,train,Isaac_M_Scott,Isaac_M_Scott_06.png,VALID,1728,1465,1,uint8,PNG,0,255,75.17,70.62,1.739,1.591,False,51703,2.0424,
train_Montana_01.png,train,Montana,Montana_01.png,VALID,1728,2650,1,uint8,PNG,0,255,38.52,45.65,6.044,0.209,False,388616,8.4865,
train_Montana_02.png,train,Montana,Montana_02.png,VALID,1728,2210,1,uint8,PNG,0,255,39.33,44.77,6.314,0.15,False,298565,7.8181,
train_Montana_03.png,train,Montana,Montana_03.png,VALID,1728,2637,1,uint8,PNG,0,255,37.05,43.94,7.198,0.144,False,366091,8.0341,
train_Montana_04.png,train,Montana,Montana_04.png,VALID,1728,2646,1,uint8,PNG,0,255,39.24,44.53,6.199,0.134,False,181355,3.9664,
train_Montana_05.png,train,Montana,Montana_05.png,VALID,1728,2673,1,uint8,PNG,0,255,41.3,48.81,5.556,0.286,False,380669,8.2415,
train_Montana_06.png,train,Montana,Montana_06.png,VALID,1728,2671,1,uint8,PNG,0,255,36.15,43.21,8.094,0.146,False,456217,9.8845,
train_Montana_07.png,train,Montana,Montana_07.png,VALID,1728,2673,1,uint8,PNG,0,255,34.98,42.3,8.772,0.149,False,501111,10.849,
train_Montana_08.png,train,Montana,Montana_08.png,VALID,1728,2646,1,uint8,PNG,0,255,37.75,45.52,5.551,0.208,False,428391,9.3693,
train_Near_Shore_01.png,train,Near_Shore,Near_Shore_01.png,VALID,1728,9291,1,uint8,PNG,0,255,80.0,64.37,1.054,1.482,False,14094,0.0878,
train_Near_Shore_02.png,train,Near_Shore,Near_Shore_02.png,VALID,1728,9404,1,uint8,PNG,0,255,80.91,64.37,1.001,1.485,False,207653,1.2779,
train_Near_Shore_03.png,train,Near_Shore,Near_Shore_03.png,VALID,1728,9167,1,uint8,PNG,0,255,82.32,64.96,1.013,1.555,False,7032,0.0444,
train_Near_Shore_04.png,train,Near_Shore,Near_Shore_04.png,VALID,1728,9327,1,uint8,PNG,0,255,82.91,65.21,1.009,1.551,False,153218,0.9507,
train_Near_Shore_05.png,train,Near_Shore,Near_Shore_05.png,VALID,1728,9128,1,uint8,PNG,0,255,83.65,66.04,1.028,1.644,False,310130,1.9662,
train_Near_Shore_06.png,train,Near_Shore,Near_Shore_06.png,VALID,1728,9402,1,uint8,PNG,0,255,89.23,67.65,0.986,1.924,True,0,0.0,
train_Oscar_T_Flint_01.png,train,Oscar_T_Flint,Oscar_T_Flint_01.png,VALID,1728,3984,1,uint8,PNG,0,255,97.37,74.22,2.191,2.746,True,0,0.0,
train_Oscar_T_Flint_02.png,train,Oscar_T_Flint,Oscar_T_Flint_02.png,VALID,1728,3488,1,uint8,PNG,0,255,95.12,71.93,2.203,2.403,True,0,0.0,
train_Oscar_T_Flint_03.png,train,Oscar_T_Flint,Oscar_T_Flint_03.png,VALID,1728,3888,1,uint8,PNG,0,255,94.07,72.99,2.298,2.441,False,41718,0.6209,
train_Oscar_T_Flint_04.png,train,Oscar_T_Flint,Oscar_T_Flint_04.png,VALID,1728,3920,1,uint8,PNG,0,255,92.02,69.89,2.07,2.1,False,102488,1.513,
train_Oscar_T_Flint_05.png,train,Oscar_T_Flint,Oscar_T_Flint_05.png,VALID,1728,3824,1,uint8,PNG,0,255,91.67,69.96,2.201,1.995,False,70376,1.065,
train_Oscar_T_Flint_06.png,train,Oscar_T_Flint,Oscar_T_Flint_06.png,VALID,1728,4020,1,uint8,PNG,0,255,90.72,66.82,2.227,1.645,True,0,0.0,
train_Oscar_T_Flint_07.png,train,Oscar_T_Flint,Oscar_T_Flint_07.png,VALID,1728,3082,1,uint8,PNG,0,255,88.62,67.51,2.221,1.691,True,0,0.0,
train_Oscar_T_Flint_08.png,train,Oscar_T_Flint,Oscar_T_Flint_08.png,VALID,1728,3829,1,uint8,PNG,0,255,88.61,67.93,3.555,1.758,True,0,0.0,
train_Oscar_T_Flint_09.png,train,Oscar_T_Flint,Oscar_T_Flint_09.png,VALID,1728,1821,1,uint8,PNG,0,255,94.53,62.17,2.102,1.57,True,0,0.0,
train_Oscar_T_Flint_10.png,train,Oscar_T_Flint,Oscar_T_Flint_10.png,VALID,1728,1857,1,uint8,PNG,0,255,88.17,58.78,2.076,1.198,False,11111,0.3463,
train_Oscar_T_Flint_11.png,train,Oscar_T_Flint,Oscar_T_Flint_11.png,VALID,1728,1878,1,uint8,PNG,0,255,86.17,57.01,2.021,1.02,False,30132,0.9285,
train_Oscar_T_Flint_12.png,train,Oscar_T_Flint,Oscar_T_Flint_12.png,VALID,1728,1861,1,uint8,PNG,0,255,84.8,53.96,2.165,0.874,False,20478,0.6368,
train_Oscar_T_Flint_13.png,train,Oscar_T_Flint,Oscar_T_Flint_13.png,VALID,1728,1884,1,uint8,PNG,0,255,81.7,54.49,2.121,0.783,False,33347,1.0243,
train_Oscar_T_Flint_14.png,train,Oscar_T_Flint,Oscar_T_Flint_14.png,VALID,1728,1863,1,uint8,PNG,0,255,79.41,53.04,2.208,0.72,False,9585,0.2977,
train_Oscar_T_Flint_15.png,train,Oscar_T_Flint,Oscar_T_Flint_15.png,VALID,1728,1875,1,uint8,PNG,0,255,83.77,52.87,2.345,0.76,True,0,0.0,
train_Oscar_T_Flint_16.png,train,Oscar_T_Flint,Oscar_T_Flint_16.png,VALID,1728,1926,1,uint8,PNG,0,255,109.04,72.93,1.642,4.467,True,0,0.0,
train_Oscar_T_Flint_17.png,train,Oscar_T_Flint,Oscar_T_Flint_17.png,VALID,1728,2000,1,uint8,PNG,0,255,115.35,75.41,1.145,5.357,True,0,0.0,
train_Oscar_T_Flint_18.png,train,Oscar_T_Flint,Oscar_T_Flint_18.png,VALID,1728,1953,1,uint8,PNG,0,255,117.02,75.55,1.217,5.308,True,0,0.0,
train_Oscar_T_Flint_19.png,train,Oscar_T_Flint,Oscar_T_Flint_19.png,VALID,1728,1978,1,uint8,PNG,0,255,119.26,75.78,1.196,5.791,True,0,0.0,
train_Oscar_T_Flint_20.png,train,Oscar_T_Flint,Oscar_T_Flint_20.png,VALID,1728,1982,1,uint8,PNG,0,255,119.64,74.37,1.362,5.225,True,0,0.0,
train_Oscar_T_Flint_21.png,train,Oscar_T_Flint,Oscar_T_Flint_21.png,VALID,1728,1934,1,uint8,PNG,0,255,123.67,76.04,1.337,6.306,True,0,0.0,
train_Oscar_T_Flint_22.png,train,Oscar_T_Flint,Oscar_T_Flint_22.png,VALID,1728,1354,1,uint8,PNG,0,255,122.71,76.54,1.286,6.31,True,0,0.0,
train_Pewabic_01.png,train,Pewabic,Pewabic_01.png,VALID,1728,1786,1,uint8,PNG,0,255,113.26,78.69,17.968,2.984,False,15579,0.5048,
train_Pewabic_02.png,train,Pewabic,Pewabic_02.png,VALID,1728,1825,1,uint8,PNG,0,255,105.53,75.11,18.385,2.215,False,23737,0.7527,
train_Pewabic_03.png,train,Pewabic,Pewabic_03.png,VALID,1728,1818,1,uint8,PNG,0,255,109.4,76.05,18.042,2.521,False,13549,0.4313,
train_Pewabic_04.png,train,Pewabic,Pewabic_04.png,VALID,1728,1810,1,uint8,PNG,0,255,106.08,76.05,18.301,2.419,False,18729,0.5988,
train_Pewabic_05.png,train,Pewabic,Pewabic_05.png,VALID,1728,1834,1,uint8,PNG,0,255,104.72,75.54,18.189,2.321,False,23016,0.7263,
train_WP_Rend_01.png,train,WP_Rend,WP_Rend_01.png,VALID,1728,1799,1,uint8,PNG,0,255,28.94,32.12,8.581,0.204,True,0,0.0,
train_WP_Rend_02.png,train,WP_Rend,WP_Rend_02.png,VALID,1728,1905,1,uint8,PNG,0,255,34.33,35.7,8.3,0.229,False,76213,2.3152,
train_WP_Rend_03.png,train,WP_Rend,WP_Rend_03.png,SUSPICIOUS,1728,29,1,uint8,PNG,0,255,29.82,24.98,7.687,0.12,True,0,0.0,EXTREMELY_SHORT_HEIGHT_29PX (threshold: 64px)
train_WP_Rend_04.png,train,WP_Rend,WP_Rend_04.png,VALID,1728,1912,1,uint8,PNG,0,255,34.83,35.52,7.988,0.231,False,157344,4.7623,
train_WP_Rend_05.png,train,WP_Rend,WP_Rend_05.png,VALID,1728,1866,1,uint8,PNG,0,255,33.14,30.16,7.644,0.18,False,105714,3.2785,
train_WP_Rend_06.png,train,WP_Rend,WP_Rend_06.png,VALID,1728,1897,1,uint8,PNG,0,255,31.35,29.29,8.369,0.193,False,113965,3.4766,
train_WP_Rend_07.png,train,WP_Rend,WP_Rend_07.png,VALID,1728,1870,1,uint8,PNG,0,255,34.47,28.93,8.221,0.169,False,36106,1.1174,
train_WP_Rend_08.png,train,WP_Rend,WP_Rend_08.png,VALID,1728,5696,1,uint8,PNG,0,255,47.12,38.57,7.915,0.226,True,0,0.0,
train_WP_Rend_09.png,train,WP_Rend,WP_Rend_09.png,VALID,1728,5592,1,uint8,PNG,0,255,45.31,38.83,8.133,0.246,False,351423,3.6368,
train_WP_Rend_10.png,train,WP_Rend,WP_Rend_10.png,VALID,1728,5598,1,uint8,PNG,0,255,53.57,46.37,7.906,0.437,False,333292,3.4455,
train_WP_Rend_11.png,train,WP_Rend,WP_Rend_11.png,VALID,1728,5604,1,uint8,PNG,0,255,55.46,47.64,8.575,0.453,False,325022,3.3564,
